** CONVERTED FROM F:\HBOT-Visual-Task-Files\Horizontal Step\step069.edf using edfapi 3.1 Win32 Mar  2 2011 on Mon Jun 09 08:51:31 2014
** DATE: Mon Apr 30 09:47:15 2012
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK II
** EYELINK II v2.22 Feb  8 2008
** SERIAL NUMBERS: board=9913E headband=9C38F
** RECORDED BY Step_Displacement
** SREB1.5.58 LID:56738F02 Mod:2010.07.20 13:57 EDT
**

MSG	4745025.0 DISPLAY_COORDS 0 0 1919 1199
MSG	4745025.0 RETRACE_INTERVAL  16.6517459003
INPUT	4745976.0	255
INPUT	4746720.0	255
INPUT	4747346.0	255
MSG	4749341.0 DRIFTCORRECT LR LEFT  at 960,600  OFFSET 0.52 deg.  -23.9,-6.3 pix.
MSG	4749341.0 DRIFTCORRECT LR RIGHT at 960,600  OFFSET 0.08 deg.  -3.1,2.3 pix.
MSG	4750827.0 TRIALID 0
MSG	4750842.0 RECCFG P 500 2 1 
MSG	4750842.0 GAZE_COORDS 0.00 0.00 1919.00 1199.00
MSG	4750843.0 !MODE RECORD P 500 2 1
START	4750844.0 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RES	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	VEL	RES	RATE	 500.00	TRACKING	P	FILTER	2
INPUT	4750844.0	255
4750978.0	 1028.1	  573.5	 1173.0	 1015.8	  563.7	 1166.0	    2.1	   -1.9	    1.1	   -2.9	  47.60	  49.50	.
4750980.0	 1028.1	  574.1	 1175.0	 1015.6	  563.5	 1166.0	    1.9	   -0.2	    0.9	   -2.2	  47.60	  49.50	.
4750982.0	 1028.3	  574.0	 1175.0	 1015.9	  563.5	 1167.0	    1.1	    0.2	    1.2	   -1.3	  47.60	  49.50	.
4750984.0	 1028.4	  573.8	 1175.0	 1015.9	  563.1	 1168.0	    0.7	   -0.5	    1.9	   -0.5	  47.60	  49.50	.
4750986.0	 1028.4	  573.9	 1177.0	 1016.2	  563.3	 1168.0	    0.7	    0.0	    1.6	    0.2	  47.60	  49.50	.
4750988.0	 1028.4	  573.9	 1177.0	 1016.4	  563.4	 1168.0	    1.4	    0.0	    0.9	    0.2	  47.60	  49.50	.
4750990.0	 1028.7	  573.9	 1177.0	 1016.3	  563.3	 1168.0	    1.6	    0.5	   -0.0	   -2.2	  47.60	  49.50	.
4750992.0	 1028.9	  573.8	 1176.0	 1016.3	  563.2	 1169.0	    0.7	    0.7	    0.2	   -3.7	  47.60	  49.50	.
4750994.0	 1028.8	  574.3	 1176.0	 1016.3	  562.2	 1169.0	    0.9	    0.5	    1.2	   -3.7	  47.60	  49.50	.
4750996.0	 1028.7	  573.9	 1176.0	 1016.5	  562.3	 1168.0	    2.8	    0.2	    1.8	   -3.2	  47.60	  49.50	.
